WD_YM(출금연월),UTIZN_CO_APRVNO(이용업체승인번호),DPOST_BANKCD((비식별)입금은행코드),CALT_METH_NM(정산방법명),DPOST_AMT(입금금액)
﻿202306,59000001,TGT,익일정산,3420000
﻿202306,59000001,VEA,익일정산,855000000
﻿202306,59000001,KYG,익일정산,63900000
﻿202306,59000001,FYT,익일정산,102000000
﻿202306,59000001,FLX,익일정산,744000
﻿202306,59000001,ZDD,익일정산,3760000
﻿202306,59000001,IUR,익일정산,190000000
﻿202306,59000001,GPM,익일정산,355000
﻿202306,59000001,CVN,익일정산,1020000000
﻿202306,59000001,SHK,익일정산,1480000000
﻿202306,59000002,TGT,익일정산,11700000
﻿202306,59000002,JVP,익일정산,3440000000
﻿202306,59000002,IEK,익일정산,6570000000
﻿202306,59000002,VEA,익일정산,11100000000
﻿202306,59000002,HZI,익일정산,19600000000
﻿202306,59000002,BVI,익일정산,3450000000
﻿202306,59000002,QDF,익일정산,315000000
﻿202306,59000002,FLX,익일정산,9420000
﻿202306,59000002,ZDD,익일정산,13200000
﻿202306,59000002,RII,익일정산,4490000000
﻿202306,59000002,IUR,익일정산,3240000000
﻿202306,59000002,GPM,익일정산,24400000
﻿202306,59000002,CAZ,익일정산,341000000
﻿202306,59000002,SHK,익일정산,6270000000
﻿202306,59000003,TGT,익일정산,73000
﻿202306,59000003,HZO,익일정산,2320000
﻿202306,59000003,VEA,익일정산,21900000
﻿202306,59000003,HZI,익일정산,10800000
﻿202306,59000003,BVI,익일정산,100000000
﻿202306,59000003,FYT,익일정산,26300000
﻿202306,59000003,RII,익일정산,3010000
﻿202306,59000003,CVN,익일정산,116000000
﻿201907,35100010,IEK,실시간정산,107000000
﻿201907,35100027,KYG,실시간정산,355000
﻿202008,35000411,SHK,실시간정산,1700000000
﻿202008,35000466,BVI,실시간정산,383000000
﻿202008,35000497,JVP,실시간정산,167000000
﻿202008,35100010,FYT,실시간정산,19000000
﻿202101,35000466,BVI,실시간정산,1780000000
﻿202101,35100010,XIE,실시간정산,55000
﻿202101,35100027,CVN,실시간정산,8550000
﻿202109,35000459,CVN,실시간정산,14800000
﻿202109,35100010,IEK,실시간정산,117000000
﻿202109,35100010,BVI,실시간정산,21700000
﻿202109,35100027,KYG,실시간정산,1330000
﻿202207,35000411,SHK,실시간정산,178000000
﻿202207,35100010,IEK,실시간정산,107000000
﻿202306,11000097,BVI,익일정산,168000000
﻿202306,11000699,VEA,익일정산,7090000
﻿202306,11000741,BVI,익일정산,3820000000
﻿202306,11001184,SHK,익일정산,19500000000
﻿202306,12000025,JVP,익일정산,606000000
﻿202306,12000032,FYT,익일정산,179000000
﻿202306,12000032,FLX,익일정산,61700000
﻿202306,12000032,CVN,익일정산,10900000
﻿202306,12000056,CVN,익일정산,57700000
﻿202306,12000063,BVI,익일정산,257000000
﻿202306,12000115,SHK,익일정산,180000000
﻿202306,12000153,IEK,익일정산,206000000
﻿202306,12000205,VEA,익일정산,775000000
﻿202306,12000298,HZO,익일정산,326000000
﻿202306,12000302,SHK,익일정산,203000000
﻿202306,12000326,VEA,익일정산,359000000
﻿202306,12000333,VEA,익일정산,444000000
﻿202306,12000371,VEA,익일정산,123000000
﻿202306,12000388,RII,익일정산,218000000
﻿202306,12000395,JVP,익일정산,122000000
﻿202306,12000520,BVI,익일정산,36500000
﻿202306,12000627,HZI,익일정산,92000
﻿202306,12000700,BVI,익일정산,19700000
﻿202306,12000779,CVN,익일정산,568000000
﻿202306,12000838,IEK,익일정산,692000000
﻿202306,12001022,IEK,익일정산,793000000
﻿202306,12001240,BVI,익일정산,2680000
﻿202306,12001271,HZI,익일정산,89800000
﻿202306,12001316,VEA,익일정산,151000000
﻿202306,12001361,IEK,익일정산,857000000
﻿202306,12001385,JVP,익일정산,13400000
﻿202306,14000801,BVI,익일정산,1400000000
﻿202306,14000832,AHN,익일정산,20000
﻿202306,14000915,SHK,익일정산,276000
﻿202306,14001275,BVI,익일정산,20400000
﻿202306,14001365,FYT,익일정산,546000000
﻿202306,14001493,SHK,익일정산,6890000
﻿202306,14001538,SHK,익일정산,358000000
﻿202306,14001590,FLX,익일정산,1150000000
﻿202306,15200020,KYG,익일정산,4290000
﻿202306,15200110,SHK,익일정산,39000
﻿202306,15200127,IEK,익일정산,22000
﻿202306,15200141,BVI,익일정산,19000
﻿202306,15200158,BVI,익일정산,45000
﻿202306,15200165,SHK,익일정산,13000
﻿202306,15200262,BVI,익일정산,68000
﻿202306,15200293,SHK,익일정산,93000
﻿202306,15200321,BVI,익일정산,26000
﻿202306,15200369,BVI,익일정산,303000000
﻿202306,15200428,FYT,익일정산,11800000
﻿202306,15200525,VEA,익일정산,386000000
﻿202306,15200594,CVN,익일정산,10100000
﻿202306,15201124,BVI,익일정산,5270000
﻿202306,15201124,SHK,익일정산,3290000
﻿202306,15201155,HZO,익일정산,4000
﻿202306,15201155,KYG,익일정산,16000
﻿202306,15201155,XIE,익일정산,2000
﻿202306,15201155,ZDD,익일정산,2000
﻿202306,15201214,IEK,익일정산,54000
﻿202306,15201214,HZO,익일정산,4000
﻿202306,15201245,JVP,익일정산,1330000
﻿202306,15201245,JFG,익일정산,530000
﻿202306,15201252,SHK,익일정산,608000000
﻿202306,15201342,TGT,익일정산,716000
﻿202306,15201342,IEK,익일정산,29000000
﻿202306,15201342,HZO,익일정산,1710000
﻿202306,15201342,VEA,익일정산,4130000
﻿202306,15201342,FYT,익일정산,4050000
﻿202306,15201342,ZVX,익일정산,1040000
﻿202306,15201342,ZDD,익일정산,484000
﻿202306,15201342,RII,익일정산,2570000
﻿202306,15201342,SHK,익일정산,7360000
﻿202306,15201380,BVI,익일정산,777000
﻿202306,15201463,BVI,익일정산,10000000
﻿202306,15201487,SHK,익일정산,14300000
﻿202306,15300311,BVI,익일정산,72900000
﻿202306,15300342,VEA,익일정산,3260000
﻿202306,15300373,VEA,익일정산,635000
﻿202306,15300418,VEA,익일정산,2460000
﻿202306,15301093,VEA,익일정산,362000
﻿202306,15301114,BVI,익일정산,1800000
﻿202306,15600059,BVI,익일정산,3740000
﻿202306,15700018,BVI,익일정산,568000000
﻿202306,17000134,SHK,익일정산,16600000
﻿202306,17000255,BVI,익일정산,129000000
﻿202306,17000262,BVI,익일정산,16600000
﻿202306,17000307,BVI,익일정산,514000000
﻿202306,17000369,BVI,익일정산,47600000
﻿202306,17000383,SHK,익일정산,630000
﻿202306,17000442,BVI,익일정산,84600000
﻿202306,17000518,SHK,익일정산,52000000
﻿202306,17000525,BVI,익일정산,211000000
﻿202306,17000594,SHK,익일정산,8790000
﻿202306,17000653,BVI,익일정산,21600000
﻿202306,17000750,BVI,익일정산,59800000
﻿202306,20000118,SHK,익일정산,1790000000
﻿202306,20000253,CVN,익일정산,310000000
﻿202306,20000457,SHK,익일정산,10200000
﻿202306,20000464,SHK,익일정산,435000
﻿202306,20000523,IEK,익일정산,137000000
﻿202306,20000561,SHK,익일정산,453000000
﻿202306,21000032,BVI,익일정산,5970000000
﻿202306,21000056,SHK,익일정산,516000000
﻿202306,21000063,SHK,익일정산,639000000
﻿202306,21000108,CVN,익일정산,28100000
﻿202306,21000115,BVI,익일정산,9380000000
﻿202306,21000122,SHK,익일정산,3260000
﻿202306,21000139,BVI,익일정산,1550000000
﻿202306,21000177,BVI,익일정산,119000000
﻿202306,21800021,SHK,익일정산,31300000
﻿202306,21900042,BVI,익일정산,83900000
﻿202306,21900149,BVI,익일정산,280000000
﻿202306,21900329,BVI,익일정산,3880000
﻿202306,21900350,SHK,익일정산,7000
﻿202306,23000036,VEA,익일정산,149000
﻿202306,23000067,SHK,익일정산,10900000
﻿202306,24000026,BVI,익일정산,10400000
﻿202306,35000411,SHK,실시간정산,217000000
﻿202306,35000459,CVN,실시간정산,58800000
﻿202306,35000466,BVI,실시간정산,10200000
﻿202306,35000497,JVP,실시간정산,173000000
﻿202306,35100010,BVI,실시간정산,20800000
﻿202306,35100027,IEK,실시간정산,195000
﻿202306,35100027,CVN,실시간정산,8210000
﻿202306,50000001,TGT,익일정산,2130000
﻿202306,50000001,JVP,익일정산,248000000
﻿202306,50000001,HZO,익일정산,38000000
﻿202306,50000001,BVI,익일정산,874000000
﻿202306,50000001,KYG,익일정산,29800000
﻿202306,50000001,QDF,익일정산,9570000
﻿202306,50000001,IUR,익일정산,149000000
﻿202306,50000001,GPM,익일정산,5180000
﻿202306,50000001,CVN,익일정산,582000000
﻿202306,51000001,JVP,익일정산,1850000
﻿202306,51000001,HZO,익일정산,507000
﻿202306,51000001,QDF,익일정산,280000
﻿202306,51000001,FYT,익일정산,109000
﻿202306,51000001,IUR,익일정산,232000
﻿202306,52000001,JVP,익일정산,1770000
﻿202306,52000001,IEK,익일정산,4200000
﻿202306,52000001,SHK,익일정산,873000
﻿202306,53000001,KYG,익일정산,7490000
﻿202306,53000001,QDF,익일정산,1130000
﻿202306,53000001,ZVX,익일정산,271000
﻿202306,53000001,EEB,익일정산,6170000
﻿202306,59000001,JVP,익일정산,611000000
﻿202306,59000001,IEK,익일정산,1590000000
﻿202306,59000001,HZO,익일정산,67700000
﻿202306,59000001,BVI,익일정산,1590000000
﻿202306,59000001,ZVX,익일정산,4770000
﻿202306,59000001,RII,익일정산,477000000
﻿202306,59000001,AHN,익일정산,6540000
﻿202306,59000002,HZO,익일정산,1420000000
﻿202306,59000002,EEB,익일정산,1880000000
﻿202306,59000002,CVN,익일정산,3160000000
﻿202306,59000002,AHN,익일정산,36000000
﻿202306,59000003,IEK,익일정산,143000000
﻿202306,59000003,KYG,익일정산,6740000
﻿202306,59000003,ZVX,익일정산,98000
﻿202306,59000003,IUR,익일정산,5760000
﻿202306,59000003,SHK,익일정산,92600000
﻿202306,59000003,AHN,익일정산,58000
﻿201907,35000480,FYT,실시간정산,125000000
﻿201907,35100027,IEK,실시간정산,220000
﻿202101,35000459,CVN,실시간정산,582000000
﻿202109,35000411,SHK,실시간정산,1790000000
﻿202306,11000710,BVI,익일정산,1880000000
﻿202306,12000267,HZI,익일정산,689000000
﻿202306,12000911,IEK,익일정산,557000000
﻿202306,12000928,IEK,익일정산,952000000
﻿202306,12001240,IEK,익일정산,7060000
﻿202306,12001264,HZI,익일정산,246000000
﻿202306,12001323,EEB,익일정산,29900000
﻿202306,14000780,BVI,익일정산,67100000
﻿202306,14001310,BVI,익일정산,152000000
﻿202306,14001611,SHK,익일정산,225000
﻿202306,14001787,SHK,익일정산,20600000
﻿202306,14001974,BVI,익일정산,1170000000
﻿202306,15200082,BVI,익일정산,52000
﻿202306,15200189,IEK,익일정산,21000
﻿202306,15200466,FYT,익일정산,153000000
﻿202306,15201155,IEK,익일정산,246000
﻿202306,15201162,BVI,익일정산,179000000
﻿202306,15201214,VEA,익일정산,32000
﻿202306,15201214,QDF,익일정산,8000
﻿202306,15201269,IEK,익일정산,12600000
﻿202306,15201342,BVI,익일정산,18000000
﻿202306,15201508,VEA,익일정산,4370000
﻿202306,15300328,BVI,익일정산,3930000
﻿202306,15300380,JVP,익일정산,1010000
﻿202306,17000013,IEK,익일정산,15600000
﻿202306,17000279,BVI,익일정산,835000000
﻿202306,17000563,SHK,익일정산,91800000
﻿202306,17000570,SHK,익일정산,177000000
﻿202306,17000729,BVI,익일정산,48000000
﻿202306,20000554,IEK,익일정산,10000
﻿202306,21900011,SHK,익일정산,388000
﻿202306,35100010,IEK,실시간정산,114000000
﻿202306,50000001,IEK,익일정산,769000000
﻿202306,50000001,EEB,익일정산,86400000
﻿202306,51000001,SHK,익일정산,49900000
﻿202306,51000001,AHN,익일정산,11000
﻿202306,53000001,FLX,익일정산,4000
﻿202306,59000001,EEB,익일정산,85000000
﻿202306,59000002,KYG,익일정산,408000000
﻿202306,59000002,FYT,익일정산,884000000
﻿202306,59000002,ZVX,익일정산,39500000
﻿202306,59000003,EEB,익일정산,1760000
﻿202306,59000003,CAZ,익일정산,15400000
﻿202306,12000063,SHK,익일정산,554000000
﻿202306,12000184,VEA,익일정산,610000000
﻿202306,14001628,SHK,익일정산,88600000
﻿202306,14001877,JVP,익일정산,37600000
﻿202306,15200099,BVI,익일정산,51000
﻿202306,15200435,HZO,익일정산,3220000
﻿202306,20000035,CVN,익일정산,323000000
﻿202306,21900374,SHK,익일정산,213000000
﻿202306,51000001,BVI,익일정산,5310000
﻿202306,53000001,HZI,익일정산,81700000
﻿202306,59000001,CAZ,익일정산,34600000
﻿202306,15200196,SHK,익일정산,33000
﻿202306,15300449,SHK,익일정산,2330000
﻿202306,59000003,JVP,익일정산,150000000
﻿202306,14001936,CVN,익일정산,37500000
﻿202306,15300892,BVI,익일정산,541000000
﻿202306,20000080,BVI,익일정산,964000000
﻿202306,21900367,SHK,익일정산,500000
﻿202306,51000001,IEK,익일정산,17200000
﻿202306,59000001,HZI,익일정산,930000000
﻿202306,59000003,QDF,익일정산,81000
﻿202101,35000480,FYT,실시간정산,88300000
﻿202306,12000094,SHK,익일정산,535000000
﻿202306,12000973,CVN,익일정산,985000000
﻿202306,15201373,VEA,익일정산,27300000
﻿202306,15600011,BVI,익일정산,1140000000
﻿202306,21000070,BVI,익일정산,116000000
﻿202306,26000013,SHK,익일정산,24900000
﻿202306,59000001,QDF,익일정산,14100000
﻿202306,59000003,ZDD,익일정산,919000
﻿202101,35100010,IEK,실시간정산,87400000
﻿202306,50000001,FYT,익일정산,34600000
﻿202306,17000608,SHK,익일정산,91300000
﻿202306,17000231,BVI,익일정산,33200000
﻿202306,52000001,EEB,익일정산,60000
﻿201811,35000459,CVN,실시간정산,198000000
﻿201811,35000473,BVI,실시간정산,2520000
﻿201811,35000497,JVP,실시간정산,1180000000
﻿201811,35100027,CVN,실시간정산,8490000
﻿201904,35000466,BVI,실시간정산,434000000
﻿201904,35000473,BVI,실시간정산,6010000
﻿201904,35000480,FYT,실시간정산,182000000
﻿201904,35000497,JVP,실시간정산,311000000
﻿201904,35100010,BVI,실시간정산,31800000
﻿201904,35100010,FYT,실시간정산,31200000
﻿201910,35000459,CVN,실시간정산,81600000
﻿201910,35000480,FYT,실시간정산,28300000
﻿201910,35100010,FYT,실시간정산,31800000
﻿201910,35100027,IEK,실시간정산,8000
﻿201910,35100027,CVN,실시간정산,18600000
﻿202003,35000459,CVN,실시간정산,522000000
﻿202003,35000466,BVI,실시간정산,124000000
﻿202003,35000497,JVP,실시간정산,768000000
﻿202003,35100010,BVI,실시간정산,19300000
﻿202003,35100010,FYT,실시간정산,35900000
﻿202003,35100027,CVN,실시간정산,13400000
﻿202112,35000459,CVN,실시간정산,261000000
﻿202112,35000466,BVI,실시간정산,764000000
﻿202112,35000480,FYT,실시간정산,12000000
﻿202112,35100010,IEK,실시간정산,104000000
﻿202112,35100010,BVI,실시간정산,21300000
﻿202204,35000459,CVN,실시간정산,12200000
﻿202204,35000466,BVI,실시간정산,150000000
﻿202204,35100027,IEK,실시간정산,40000
﻿202204,35100027,CVN,실시간정산,12200000
﻿202210,11000097,BVI,익일정산,109000000
﻿202210,11000710,BVI,익일정산,1380000000
﻿202210,11001298,BVI,익일정산,272000000
﻿202210,11900083,VEA,익일정산,3780000
﻿202210,12000025,JVP,익일정산,342000000
﻿202210,12000032,VEA,익일정산,474000000
﻿202210,12000032,QDF,익일정산,236000000
﻿202210,12000032,ZVX,익일정산,81900000
﻿202210,12000032,FLX,익일정산,23200000
﻿202210,12000032,RII,익일정산,69600000
﻿202210,12000056,CVN,익일정산,36600000
﻿202210,12000063,BVI,익일정산,664000000
﻿202210,12000094,SHK,익일정산,482000000
﻿202210,12000184,VEA,익일정산,399000000
﻿202210,12000229,CVN,익일정산,277000000
﻿202210,12000250,VEA,익일정산,283000000
﻿202210,12000267,HZI,익일정산,539000000
﻿202210,12000274,VEA,익일정산,173000000
﻿202210,12000302,SHK,익일정산,118000000
﻿202210,12000319,IEK,익일정산,255000000
﻿202210,12000357,QDF,익일정산,87100000
﻿202210,12000371,VEA,익일정산,126000000
﻿202210,12000627,HZI,익일정산,92000
﻿202210,12000717,CVN,익일정산,55000000
﻿202210,12000724,IEK,익일정산,23800000
﻿202210,12000748,CVN,익일정산,49700000
﻿202210,12000755,IEK,익일정산,16700000
﻿202210,12000793,CVN,익일정산,56300000
﻿202210,12000814,CVN,익일정산,42100000
﻿202210,12000821,CVN,익일정산,68300000
﻿202210,12000876,CVN,익일정산,188000000
﻿202210,12000911,IEK,익일정산,325000000
﻿202210,12000928,IEK,익일정산,419000000
﻿202210,12001198,CVN,익일정산,8130000
﻿202210,12001240,IEK,익일정산,9020000
﻿202210,12001257,JVP,익일정산,299000000
﻿202210,12001264,HZI,익일정산,154000000
﻿202210,12001295,IEK,익일정산,292000000
﻿202210,12001309,IEK,익일정산,198000000
﻿202210,12001316,VEA,익일정산,46500000
﻿202210,12001354,IEK,익일정산,213000000
﻿202210,12001378,VEA,익일정산,5690000
﻿202210,12001385,JVP,익일정산,7920000
﻿202210,14000043,SHK,익일정산,28500000
﻿202210,14000797,BVI,익일정산,11600000
﻿202210,14000801,BVI,익일정산,1190000000
﻿202210,14000832,HZI,익일정산,168000
﻿202210,14000832,QDF,익일정산,120000
﻿202210,14000915,SHK,익일정산,168000
﻿202210,14001185,BVI,익일정산,206000000
﻿202210,14001251,CVN,익일정산,2040000000
﻿202210,14001268,BVI,익일정산,168000000
﻿202210,14001365,FYT,익일정산,452000000
﻿202210,14001431,SHK,익일정산,26300000
﻿202210,14001628,SHK,익일정산,36600000
﻿202210,14001666,IEK,익일정산,2070000
﻿202210,14001943,BVI,익일정산,126000000
﻿202210,14001974,BVI,익일정산,1340000000
﻿202210,15200013,KYG,익일정산,1160000
﻿202210,15200099,BVI,익일정산,54000
﻿202210,15200103,SHK,익일정산,77000
﻿202210,15200127,IEK,익일정산,32000
﻿202210,15200172,BVI,익일정산,31000
﻿202210,15200200,BVI,익일정산,35000
﻿202210,15200248,BVI,익일정산,55000
﻿202210,15200255,BVI,익일정산,38000
﻿202210,15200307,SHK,익일정산,120000
﻿202210,15200466,VEA,익일정산,140000000
﻿202210,15200466,BVI,익일정산,18600000
﻿202210,15200466,FYT,익일정산,112000000
﻿202210,15200532,CVN,익일정산,8310000
﻿202210,15200570,BVI,익일정산,3870000
﻿202210,15200985,BVI,익일정산,936000
﻿202210,15201124,HZO,익일정산,66000
﻿202210,15201124,VEA,익일정산,16600000
﻿202210,15201155,IEK,익일정산,192000
﻿202210,15201155,KYG,익일정산,32000
﻿202210,15201155,ZVX,익일정산,6000
﻿202210,15201155,ZDD,익일정산,8000
﻿202210,15201155,RII,익일정산,4000
﻿202210,15201155,CVN,익일정산,122000
﻿202210,15201162,BVI,익일정산,125000000
﻿202210,15201214,BVI,익일정산,8000
﻿202210,15201214,ZDD,익일정산,2000
﻿202210,15201214,CVN,익일정산,10000
﻿202210,15201245,KYG,익일정산,13900000
﻿202210,15201245,SHK,익일정산,21800000
﻿202210,15201252,SHK,익일정산,293000000
﻿202210,15201269,IEK,익일정산,11200000
﻿202210,15201283,VEA,익일정산,3160000
﻿202210,15201328,IEK,익일정산,6770000
﻿202210,15201342,TGT,익일정산,1370000
﻿202210,15201342,IEK,익일정산,12400000
﻿202210,15201342,HZO,익일정산,1650000
﻿202210,15201342,VEA,익일정산,2630000
﻿202210,15201342,BVI,익일정산,17000000
﻿202210,15201342,KYG,익일정산,5610000
﻿202210,15201342,FYT,익일정산,1520000
﻿202210,15201342,ZVX,익일정산,161000
﻿202210,15201342,FLX,익일정산,502000
﻿202210,15201342,ZDD,익일정산,302000
﻿202210,15201342,RII,익일정산,2070000
﻿202210,15201342,CVN,익일정산,7450000
﻿202210,15201342,SHK,익일정산,10200000
﻿202210,15201342,CBX,익일정산,30000
﻿202210,15201380,BVI,익일정산,444000
﻿202210,15201463,BVI,익일정산,10100000
﻿202210,15201487,SHK,익일정산,11800000
﻿202210,15201508,VEA,익일정산,4780000
﻿202210,15201515,SHK,익일정산,245000000
﻿202210,15300100,QDF,익일정산,1170000
﻿202210,15300238,SHK,익일정산,2000000
﻿202210,15300311,BVI,익일정산,62300000
﻿202210,15300359,IEK,익일정산,3930000
﻿202210,15300373,VEA,익일정산,358000
﻿202210,15300380,JVP,익일정산,1390000
﻿202210,15300449,SHK,익일정산,1560000
﻿202210,15300456,VEA,익일정산,1270000
﻿202210,15301114,BVI,익일정산,1320000
﻿202210,15600028,BVI,익일정산,4080000000
﻿202210,15600042,BVI,익일정산,1450000000
﻿202210,15600059,BVI,익일정산,3190000
﻿202210,15600066,BVI,익일정산,26100000
﻿202210,15700018,BVI,익일정산,425000000
﻿202210,17000013,IEK,익일정산,17200000
﻿202210,17000134,SHK,익일정산,15400000
﻿202210,17000262,BVI,익일정산,11400000
﻿202210,17000279,BVI,익일정산,49600000
﻿202210,17000307,BVI,익일정산,209000000
﻿202210,17000338,SHK,익일정산,63700000
﻿202210,17000369,BVI,익일정산,38800000
﻿202210,17000383,SHK,익일정산,1180000
﻿202210,17000390,SHK,익일정산,13100000
﻿202210,17000473,SHK,익일정산,660000
﻿202210,17000518,SHK,익일정산,44100000
﻿202210,17000691,SHK,익일정산,25200000
﻿202210,17000712,BVI,익일정산,341000000
﻿202210,17000729,BVI,익일정산,68900000
﻿202210,20000035,CVN,익일정산,285000000
﻿202210,20000042,BVI,익일정산,3590000000
﻿202210,20000066,CVN,익일정산,421000000
﻿202210,20000118,SHK,익일정산,1090000000
﻿202210,20000132,BVI,익일정산,6770000
﻿202210,20000149,BVI,익일정산,10800000
﻿202210,20000222,CVN,익일정산,229000000
﻿202210,20000239,BVI,익일정산,40200000
﻿202210,20000253,CVN,익일정산,157000000
﻿202210,20000350,VEA,익일정산,299000
﻿202210,20000516,SHK,익일정산,2890000
﻿202210,20000554,IEK,익일정산,10000
﻿202210,20000561,SHK,익일정산,6420000
﻿202210,20000592,CVN,익일정산,73700000
﻿202210,21000018,CVN,익일정산,71900000
﻿202210,21000032,BVI,익일정산,3860000000
﻿202210,21000049,IEK,익일정산,14400000
﻿202210,21000087,JVP,익일정산,16900000
﻿202210,21000108,CVN,익일정산,41400000
﻿202210,21000115,BVI,익일정산,8250000000
﻿202210,21800021,SHK,익일정산,36000000
﻿202210,21900011,SHK,익일정산,615000
﻿202210,21900035,CVN,익일정산,33600000
﻿202210,21900042,BVI,익일정산,122000000
﻿202210,21900149,BVI,익일정산,398000000
﻿202210,21900260,SHK,익일정산,55300000
﻿202210,23000036,VEA,익일정산,32000
﻿202210,23000050,BVI,익일정산,29100000
﻿202210,35100010,IEK,실시간정산,157000000
﻿202210,50000001,IEK,익일정산,816000000
﻿202210,50000001,HZO,익일정산,42500000
﻿202210,50000001,HZI,익일정산,591000000
﻿202210,50000001,KYG,익일정산,35700000
﻿202210,50000001,FLX,익일정산,209000
﻿202210,50000001,ZDD,익일정산,28500000
﻿202210,50000001,EEB,익일정산,68000000
﻿202210,50000001,GPM,익일정산,3070000
﻿202210,50000001,SHK,익일정산,910000000
﻿202210,50000001,AHN,익일정산,353000
﻿202210,51000001,KYG,익일정산,101000
﻿202210,51000001,FYT,익일정산,75000
﻿202210,51000001,RII,익일정산,4300000
﻿202210,51000001,CVN,익일정산,54200000
﻿202210,52000001,QDF,익일정산,1130000
﻿202210,52000001,FYT,익일정산,110000
﻿202210,52000001,ZVX,익일정산,3000
﻿202210,52000001,RII,익일정산,1200000
﻿202210,52000001,CVN,익일정산,3060000
﻿202210,52000001,SHK,익일정산,1670000
﻿202210,53000001,TGT,익일정산,280000
﻿202210,53000001,JVP,익일정산,184000000
﻿202210,53000001,IEK,익일정산,136000000
﻿202210,53000001,HZO,익일정산,4970000
﻿202210,53000001,ZDD,익일정산,6940000
﻿202210,53000001,RII,익일정산,35300000
﻿202210,53000001,IUR,익일정산,17200000
﻿202210,53000001,CVN,익일정산,122000000
﻿202210,53000001,SHK,익일정산,166000000
﻿202210,53000001,AHN,익일정산,1000
﻿202210,59000001,TGT,익일정산,4400000
﻿202210,59000001,JVP,익일정산,621000000
﻿202210,59000001,VEA,익일정산,744000000
﻿202210,59000001,BVI,익일정산,1560000000
﻿202210,59000001,KYG,익일정산,64400000
﻿202210,59000001,ZDD,익일정산,10800000
﻿202210,59000001,RII,익일정산,389000000
﻿202210,59000001,EEB,익일정산,82600000
﻿202210,59000001,GPM,익일정산,207000
﻿202210,59000001,CAZ,익일정산,33300000
﻿202210,59000002,IEK,익일정산,13700000000
﻿202210,59000002,VEA,익일정산,20500000000
﻿202210,59000002,HZI,익일정산,30300000000
﻿202210,59000002,BVI,익일정산,8920000000
﻿202210,59000002,KYG,익일정산,578000000
﻿202210,59000002,FLX,익일정산,17300000
﻿202210,59000002,RII,익일정산,10400000000
﻿202210,59000002,GPM,익일정산,54000000
﻿202210,59000002,SHK,익일정산,11400000000
﻿202210,59000003,VEA,익일정산,10500000
﻿202210,59000003,HZI,익일정산,4660000
﻿202210,59000003,BVI,익일정산,66000000
﻿202210,59000003,FYT,익일정산,1400000
﻿202210,59000003,ZVX,익일정산,26000
﻿202210,59000003,RII,익일정산,2270000
﻿202210,59000003,IUR,익일정산,4120000
﻿202210,59000003,CAZ,익일정산,93000
﻿202301,11000097,BVI,익일정산,148000000
﻿202301,11000699,VEA,익일정산,8740000
﻿202301,11000710,BVI,익일정산,1640000000
﻿202301,11000741,BVI,익일정산,2880000000
﻿202301,11001063,SHK,익일정산,16200000
﻿202301,11001184,SHK,익일정산,13100000000
﻿202301,11001298,BVI,익일정산,266000000
﻿202301,12000032,IEK,익일정산,2220000000
﻿202301,12000032,VEA,익일정산,2890000000
﻿202301,12000032,BVI,익일정산,363000000
﻿202301,12000032,FYT,익일정산,419000000
﻿202301,12000032,ZVX,익일정산,410000000
﻿202301,12000032,FLX,익일정산,132000000
﻿202301,12000032,RII,익일정산,324000000
﻿202301,12000032,CVN,익일정산,9910000
﻿202301,12000056,BVI,익일정산,509000000
﻿202301,12000063,SHK,익일정산,218000000
﻿202301,12000122,IEK,익일정산,344000000
﻿202301,12000153,IEK,익일정산,141000000
﻿202301,12000205,VEA,익일정산,380000000
﻿202301,12000229,CVN,익일정산,276000000
﻿202301,12000236,ZVX,익일정산,478000000
﻿202301,12000250,VEA,익일정산,346000000
﻿202301,12000274,VEA,익일정산,134000000
﻿202301,12000298,HZO,익일정산,69300000
﻿202301,12000302,SHK,익일정산,68800000
﻿202301,12000319,IEK,익일정산,236000000
﻿202301,12000326,VEA,익일정산,213000000
﻿202301,12000333,VEA,익일정산,234000000
﻿202301,12000340,SHK,익일정산,93700000
﻿202301,12000357,QDF,익일정산,123000000
﻿202301,12000364,VEA,익일정산,171000000
﻿202301,12000603,VEA,익일정산,379000000
﻿202301,12000610,SHK,익일정산,173000000
﻿202301,12000700,BVI,익일정산,95700000
﻿202301,12000717,CVN,익일정산,66300000
﻿202301,12000724,IEK,익일정산,28900000
﻿202301,12000786,CVN,익일정산,43100000
﻿202301,12000793,CVN,익일정산,96600000
﻿202301,12000814,CVN,익일정산,58300000
﻿202301,12000821,CVN,익일정산,34200000
﻿202301,12000838,IEK,익일정산,48200000
﻿202301,12000845,CVN,익일정산,75300000
﻿202301,12000852,IEK,익일정산,91200000
﻿202301,12000869,IEK,익일정산,341000000
﻿202301,12000876,CVN,익일정산,245000000
﻿202301,12000928,IEK,익일정산,509000000
﻿202301,12000973,CVN,익일정산,390000000
﻿202301,12001008,IEK,익일정산,143000000
﻿202301,12001022,IEK,익일정산,421000000
﻿202301,12001112,SHK,익일정산,601000000
﻿202301,12001198,CVN,익일정산,31200000
﻿202301,12001240,IEK,익일정산,6290000
﻿202301,12001288,VEA,익일정산,39100000
﻿202301,12001288,CAZ,익일정산,9030000
﻿202301,12001309,IEK,익일정산,265000000
﻿202301,12001316,VEA,익일정산,65300000
﻿202301,12001330,BVI,익일정산,4080000
